SoilMoisture,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Crop,Irrigation
20.7,23.4,20.7,99.2,26.5,84.5,Soybean,1
18.7,8.6,21.0,313.9,10.8,44.7,Barley,1
21.0,16.0,22.3,318.4,9.1,60.0,Peas,1
32.5,12.2,23.7,350.0,23.5,80.2,Sunflower,0
29.3,4.4,18.4,290.2,23.6,57.0,Cabbage,0
42.6,6.3,24.4,321.4,24.2,64.2,Cabbage,0
11.7,17.1,30.5,310.5,28.6,62.6,Barley,1
25.8,36.4,19.2,232.0,30.8,76.9,Cabbage,0
29.9,21.0,16.1,326.6,23.1,60.4,Tomato,0
24.4,19.8,14.8,305.9,24.8,72.7,Tomato,1
45.0,9.0,20.8,199.7,29.5,23.5,Wheat,0
32.7,30.9,19.9,388.3,20.3,57.5,Maize,0
22.4,17.0,19.0,204.8,28.0,78.7,Sunflower,0
45.0,24.6,18.6,306.8,26.8,45.5,Cotton,0
18.6,18.6,20.3,299.8,28.7,52.4,Beans,1
40.1,18.2,17.5,165.3,17.7,21.4,Cabbage,0
18.9,19.0,19.9,376.1,30.2,48.8,Onion,1
8.4,25.3,28.3,194.2,25.0,82.7,Corn,1
31.8,0.4,21.7,273.9,36.2,53.3,Onion,0
8.3,22.9,28.6,284.7,24.9,42.8,Soybean,1
21.6,32.6,20.0,146.5,26.8,71.5,Carrot,1
18.9,33.9,25.0,664.0,25.8,89.6,Peas,1
31.9,15.5,18.5,615.8,29.9,67.3,Sugarcane,0
11.1,37.2,17.6,349.6,29.2,64.6,Onion,1
17.7,19.3,29.1,422.4,4.1,40.6,Peas,1
29.6,25.1,14.9,288.2,31.8,84.4,Sunflower,0
43.6,15.4,12.1,369.6,16.3,51.8,Sugarcane,0
32.3,20.4,16.4,50.0,24.2,60.5,Carrot,0
24.3,15.8,28.1,194.1,38.8,69.6,Tomato,1
26.1,16.8,13.5,454.2,34.3,31.5,Carrot,0
24.0,0.0,21.8,378.0,26.1,84.2,Peas,1
16.5,15.0,19.2,369.7,36.0,55.9,Carrot,1
22.7,37.9,21.6,99.7,18.4,68.8,Tomato,1
26.2,16.1,14.0,316.6,28.5,64.2,Onion,0
25.4,18.4,8.2,244.9,16.1,89.7,Potato,0
22.4,18.8,22.9,71.7,25.3,51.3,Corn,0
29.3,39.4,22.7,185.6,20.8,78.1,Tomato,0
17.6,39.6,26.6,378.8,22.1,33.6,Lettuce,1
19.5,14.8,29.6,354.8,31.6,84.0,Corn,1
31.8,20.2,23.4,521.9,19.2,20.6,Spinach,0
35.0,13.2,15.3,443.6,17.8,25.2,Spinach,0
14.9,16.0,14.4,179.4,24.5,73.8,Potato,1
45.0,26.3,19.9,262.9,32.0,70.8,Tomato,0
29.6,33.6,21.0,382.0,7.4,81.8,Lettuce,0
28.2,20.1,17.2,455.6,19.4,86.8,Corn,0
31.3,15.7,24.5,339.9,31.7,70.0,Rice,0
11.3,9.3,20.4,433.7,23.1,66.5,Sugarcane,1
5.2,14.3,31.5,250.5,24.5,42.6,Corn,1
37.5,31.3,18.0,433.3,24.8,52.7,Onion,0
20.7,16.5,17.9,286.0,15.2,46.4,Barley,1
28.2,15.7,20.5,225.8,28.2,86.9,Tomato,0
16.1,9.8,19.9,372.9,39.7,85.2,Cabbage,1
6.7,12.7,19.9,568.3,32.5,68.6,Wheat,1
28.1,24.0,20.6,300.8,22.1,47.0,Rice,1
32.3,44.1,19.2,313.2,27.8,79.6,Maize,0
21.7,46.3,20.3,505.7,32.2,62.9,Maize,1
28.6,17.6,22.3,391.4,28.3,45.2,Sugarcane,1
32.4,14.4,29.0,269.2,14.3,34.6,Spinach,0
35.3,8.3,9.8,247.2,40.7,75.7,Soybean,0
25.8,3.6,15.8,389.8,35.4,58.2,Peas,0
16.2,19.4,28.4,219.5,17.5,71.5,Tomato,1
34.2,26.3,18.9,364.8,26.4,47.3,Soybean,0
31.4,16.0,21.0,252.9,18.1,85.3,Onion,0
25.7,0.0,15.9,147.9,30.0,62.0,Soybean,0
26.0,46.0,23.7,184.9,20.6,45.1,Barley,0
28.2,22.0,20.0,310.1,18.1,88.3,Corn,0
10.7,9.7,16.4,391.9,31.9,53.1,Lettuce,1
42.3,10.5,20.1,360.5,26.4,53.8,Rice,0
30.3,5.9,29.3,476.8,29.3,78.7,Cabbage,0
24.7,28.2,26.2,63.5,19.1,27.1,Wheat,0
15.0,24.5,17.4,384.0,25.3,33.3,Cotton,1
41.5,32.0,15.2,229.7,8.8,84.7,Cotton,0
23.2,13.0,21.1,378.8,31.0,53.2,Sunflower,0
34.5,14.3,20.8,249.9,24.1,83.1,Sunflower,0
33.5,22.5,9.4,195.8,25.9,67.0,Sunflower,0
21.9,12.0,22.4,206.2,21.3,24.3,Lettuce,1
25.8,14.4,21.8,517.3,31.6,51.9,Beans,0
30.3,5.0,7.9,227.5,18.5,22.6,Spinach,0
41.4,14.6,28.3,362.4,26.6,79.1,Potato,0
29.9,22.0,24.1,343.9,30.4,56.3,Onion,0
26.7,18.5,24.0,356.8,24.8,33.0,Lettuce,0
33.7,27.0,20.8,216.6,17.1,34.2,Maize,0
21.6,7.7,23.3,113.7,16.1,39.9,Spinach,1
18.6,27.9,23.6,199.3,23.4,73.5,Soybean,1
29.5,42.8,23.3,361.5,21.9,21.7,Rice,1
39.4,3.9,26.8,212.3,24.5,78.2,Wheat,0
22.0,21.5,16.5,246.2,13.0,78.1,Cotton,0
25.4,38.2,33.1,253.6,18.3,35.9,Sunflower,0
36.3,23.6,17.1,199.5,15.5,29.9,Corn,0
33.9,15.0,29.9,225.7,26.6,40.6,Cotton,0
5.0,16.7,12.4,94.0,16.2,23.1,Peas,1
14.6,33.5,13.8,367.9,17.9,75.8,Wheat,1
13.8,6.3,21.4,203.9,18.8,65.2,Peas,1
28.2,6.6,29.5,244.3,32.9,26.5,Corn,0
28.2,11.8,27.6,379.4,16.0,62.8,Sunflower,0
23.6,40.9,16.3,359.9,27.4,53.7,Potato,0
8.4,18.0,11.0,294.9,38.1,79.3,Sugarcane,1
24.6,15.6,20.9,319.3,36.2,38.7,Potato,0
25.1,11.0,20.7,340.6,26.7,31.3,Carrot,0
16.1,30.0,17.0,289.7,13.1,85.6,Lettuce,1
33.6,6.8,24.6,193.7,33.1,22.6,Cotton,0
16.6,15.4,14.8,361.4,28.2,87.7,Cabbage,1
10.5,28.6,20.2,183.6,29.9,31.5,Corn,1
25.2,16.5,14.0,222.0,35.0,22.6,Lettuce,0
37.7,10.6,12.4,553.4,24.6,60.8,Corn,0
22.2,22.5,28.7,291.4,14.8,57.9,Rice,1
36.0,18.5,29.8,370.2,25.4,47.2,Wheat,0
12.6,7.8,21.0,344.6,19.5,84.2,Rice,1
37.2,39.7,27.9,101.6,16.8,53.6,Spinach,0
10.1,11.1,19.4,283.0,17.5,64.4,Lettuce,1
12.1,19.2,20.7,76.8,18.5,46.7,Rice,1
41.7,5.9,12.4,204.8,34.0,62.1,Barley,0
19.5,21.2,24.3,268.2,33.8,36.0,Wheat,1
10.6,28.9,23.5,207.9,31.0,63.0,Tomato,1
41.0,25.6,19.1,259.8,24.9,44.4,Sugarcane,0
37.8,3.9,12.3,383.1,22.2,37.4,Sugarcane,0
5.7,19.4,19.0,256.9,30.5,55.2,Potato,1
36.1,35.6,15.2,269.6,23.9,88.0,Cabbage,0
10.3,20.2,22.7,484.6,31.4,75.8,Potato,1
14.9,21.8,26.2,242.9,40.3,20.3,Lettuce,1
24.5,14.4,16.2,264.4,20.4,54.5,Beans,1
22.6,22.2,15.4,402.7,31.0,58.7,Maize,0
19.4,23.6,13.5,511.9,12.6,29.3,Sugarcane,1
29.0,21.4,19.2,451.8,33.9,69.4,Sugarcane,1
21.7,17.3,17.9,331.8,25.1,76.2,Peas,1
17.3,13.3,26.5,463.2,18.3,79.7,Lettuce,1
45.0,31.9,16.0,364.2,26.9,61.2,Soybean,0
17.6,26.0,24.2,271.3,29.5,84.0,Beans,1
34.5,23.9,20.6,427.3,28.7,28.3,Cabbage,0
29.9,16.1,21.9,300.5,23.2,43.2,Barley,0
15.4,30.1,20.9,245.2,22.9,24.2,Beans,1
30.9,13.9,10.8,405.9,29.1,50.4,Spinach,0
7.7,21.4,11.5,302.6,28.6,46.1,Sugarcane,1
22.1,32.3,18.7,417.7,37.5,87.3,Barley,0
22.3,26.3,21.1,352.3,31.8,42.0,Sugarcane,1
18.4,27.8,17.2,233.6,25.5,70.1,Cotton,0
35.9,10.7,27.1,305.1,12.5,38.7,Sunflower,0
34.1,21.9,12.8,152.8,21.4,41.4,Maize,0
28.5,8.3,25.0,179.8,22.2,83.8,Carrot,0
31.0,12.5,15.6,381.9,28.1,36.5,Soybean,0
36.2,19.6,25.8,536.3,22.1,73.7,Lettuce,0
20.4,16.9,23.4,281.9,19.6,71.4,Peas,1
11.9,16.5,27.3,231.8,19.5,83.4,Peas,1
28.1,12.0,17.0,306.8,32.9,41.5,Peas,0
17.7,12.7,20.7,164.4,24.7,53.8,Cabbage,1
27.5,21.6,16.2,373.3,24.7,46.4,Rice,1
27.3,25.0,20.3,309.5,17.6,29.3,Peas,0
23.9,19.3,22.0,196.7,36.4,43.2,Sunflower,0
22.5,13.4,21.8,258.3,34.9,65.7,Cotton,0
7.4,19.2,20.0,267.1,8.0,60.5,Corn,1
21.7,9.5,24.5,189.3,27.2,28.5,Cotton,0
27.7,23.5,18.7,288.7,24.2,30.3,Onion,0
22.7,11.4,17.1,365.0,24.9,43.0,Cabbage,1
35.8,12.7,27.5,280.4,31.4,76.0,Sunflower,0
24.7,14.7,16.1,266.1,23.0,45.5,Soybean,0
30.8,34.6,24.7,532.4,21.3,22.8,Carrot,0
33.9,24.8,18.1,264.2,14.6,34.8,Potato,0
5.0,15.9,7.2,219.2,29.8,44.4,Maize,1
36.3,6.9,18.9,297.3,19.6,77.5,Spinach,0
24.2,29.1,11.8,281.8,17.4,64.4,Tomato,1
27.5,13.9,20.5,254.3,17.9,52.4,Beans,0
23.4,10.6,7.1,492.5,20.5,75.6,Cabbage,1
29.6,17.5,24.0,354.2,19.6,61.2,Maize,0
20.9,7.0,21.7,166.1,30.9,65.3,Barley,1
29.4,14.0,18.1,207.8,24.7,38.9,Lettuce,0
32.7,22.0,18.3,139.4,22.3,68.8,Barley,0
5.8,8.3,22.7,287.6,22.8,54.1,Corn,1
22.3,25.2,23.7,263.0,41.0,36.9,Corn,0
19.3,24.2,24.5,405.5,30.3,54.3,Peas,1
45.0,15.1,17.1,320.4,19.0,67.7,Rice,0
10.6,17.0,28.5,255.9,30.7,34.3,Beans,1
16.2,2.7,22.8,419.8,12.3,73.5,Wheat,1
21.3,16.7,26.6,261.6,15.1,35.5,Beans,1
19.9,27.9,21.6,136.2,41.1,60.6,Sunflower,1
36.9,13.6,21.6,430.6,18.4,44.2,Onion,0
30.8,7.7,22.3,344.7,26.5,21.4,Tomato,0
30.1,8.8,22.8,280.1,1.0,73.1,Tomato,0
19.3,18.4,17.6,213.0,37.3,44.5,Cotton,0
10.6,22.0,24.0,420.8,20.4,63.8,Potato,1
22.5,19.9,17.5,269.5,15.4,51.5,Soybean,0
32.8,7.0,23.8,219.8,17.5,55.0,Rice,0
40.5,19.3,25.4,290.0,16.8,43.0,Beans,0
30.5,26.4,19.1,355.8,35.4,57.7,Tomato,0
19.7,9.0,12.8,309.8,27.3,72.9,Rice,1
18.7,7.4,20.6,306.9,29.8,74.1,Sunflower,1
35.1,14.7,15.4,316.3,23.3,87.1,Tomato,0
20.3,22.2,14.0,127.8,42.1,84.7,Beans,1
17.2,29.0,17.3,50.0,20.5,28.8,Sunflower,1
22.2,29.7,17.7,456.1,32.8,55.3,Sunflower,0
30.9,17.2,27.2,326.6,11.1,44.8,Barley,0
6.3,8.6,21.3,128.7,25.9,37.7,Tomato,1
29.9,13.7,14.1,210.1,24.0,28.7,Corn,0
19.6,0.0,10.8,479.6,25.1,66.8,Cabbage,1
29.6,44.7,20.2,191.8,30.4,57.9,Potato,0
18.2,33.2,16.0,278.9,30.5,68.2,Sunflower,1
32.5,26.0,21.3,379.1,18.6,87.9,Corn,0
6.6,15.0,26.5,342.9,16.0,86.9,Rice,1
22.4,10.4,21.1,370.1,28.6,44.7,Beans,1
17.9,17.8,24.4,266.5,24.3,52.4,Corn,1
7.1,22.5,19.8,278.1,18.3,37.0,Barley,1
5.0,29.0,24.0,122.7,34.4,37.0,Spinach,1
33.8,17.3,9.8,145.2,28.7,35.7,Soybean,0
26.8,13.5,16.8,245.3,22.8,36.5,Peas,0
24.2,9.2,16.4,191.3,27.0,88.1,Maize,0
29.3,26.9,16.2,350.8,25.9,87.2,Cabbage,0
26.1,18.4,23.2,467.6,19.3,26.7,Beans,0
28.3,17.8,22.6,273.2,32.7,41.6,Corn,0
33.4,18.8,11.2,274.8,14.9,36.7,Cabbage,0
32.5,19.6,15.4,381.1,28.7,32.0,Barley,0
16.4,9.3,18.7,304.7,15.0,87.7,Maize,1
21.3,20.7,27.3,429.5,22.2,59.9,Onion,1
32.8,27.7,17.8,213.9,16.5,75.2,Rice,0
23.6,6.4,16.6,278.8,29.3,64.9,Barley,0
5.0,31.1,11.4,330.9,43.8,25.7,Wheat,1
24.6,25.3,18.5,306.3,25.5,80.7,Rice,1
28.7,10.8,19.3,252.1,12.6,83.8,Tomato,0
28.3,21.4,25.8,113.2,19.3,65.1,Cabbage,0
25.6,27.2,15.7,457.4,21.7,23.1,Beans,0
18.4,25.7,15.1,415.7,8.8,63.0,Barley,1
45.0,24.7,18.6,201.5,23.5,28.9,Cotton,0
34.7,11.5,20.8,415.7,34.4,63.0,Beans,0
15.5,18.1,18.7,313.8,10.6,58.0,Carrot,1
11.0,26.1,20.6,264.4,37.2,53.4,Tomato,1
23.4,20.2,17.6,289.2,34.9,74.9,Beans,1
39.5,29.9,27.8,188.6,34.4,83.1,Potato,0
17.9,22.6,10.2,270.7,38.8,67.7,Lettuce,1
40.2,31.3,22.0,401.7,8.1,26.9,Corn,0
26.1,25.1,21.1,209.4,19.0,76.1,Lettuce,0
14.4,10.4,16.4,296.3,24.8,68.8,Onion,1
37.0,15.3,19.5,217.3,40.9,44.8,Lettuce,0
9.7,14.0,15.4,268.6,19.9,88.0,Soybean,1
27.8,34.7,20.0,283.2,12.9,34.2,Wheat,0
31.4,32.5,26.6,502.1,35.6,72.9,Beans,0
36.3,12.8,21.0,50.0,14.0,61.8,Peas,0
33.2,20.6,14.8,364.4,9.7,21.5,Cotton,0
30.3,26.6,25.2,374.2,34.7,43.6,Sugarcane,0
9.3,25.0,22.4,195.0,17.4,67.4,Rice,1
19.0,46.2,17.1,431.7,19.1,27.8,Carrot,1
41.0,40.1,21.9,328.7,17.3,61.8,Beans,0
23.2,0.0,25.2,182.9,46.3,63.5,Lettuce,1
18.2,15.3,24.6,526.3,23.9,25.0,Peas,1
5.3,9.7,20.3,284.4,35.9,24.8,Lettuce,1
19.1,17.3,22.8,211.4,24.4,46.7,Cabbage,1
22.4,23.1,28.4,340.6,18.7,88.9,Barley,0
9.4,24.4,16.9,319.9,26.3,84.7,Sugarcane,1
14.4,15.5,22.4,310.6,14.0,86.9,Spinach,1
18.1,21.1,17.0,363.6,24.3,49.9,Cotton,0
18.9,27.9,18.4,196.0,34.2,32.2,Barley,1
17.9,20.8,20.2,427.5,24.7,71.2,Maize,1
33.2,26.1,18.4,363.5,40.6,75.6,Tomato,0
22.3,12.2,16.6,173.7,21.8,29.5,Onion,1
28.1,28.3,16.4,539.4,16.2,60.7,Maize,0
21.4,13.0,17.4,50.0,18.4,48.7,Rice,1
14.5,16.2,19.8,366.3,23.4,34.6,Tomato,1
21.8,11.9,19.2,293.2,25.1,34.6,Maize,1
38.7,24.1,18.1,169.2,44.5,70.3,Barley,0
42.8,22.2,18.2,359.7,21.4,72.0,Lettuce,0
24.0,13.6,26.7,91.3,24.1,73.0,Cabbage,1
18.6,0.0,21.3,174.2,18.3,57.8,Potato,0
16.8,19.5,17.9,381.5,21.3,56.4,Peas,1
5.0,12.8,19.8,243.9,24.3,42.9,Spinach,1
28.7,7.2,18.8,368.4,20.2,75.9,Barley,0
28.6,29.6,17.5,216.4,18.5,67.3,Sunflower,0
30.2,22.5,21.4,302.1,20.3,56.1,Cotton,0
42.2,20.7,22.8,194.2,18.7,53.4,Spinach,0
36.9,17.2,31.0,256.4,26.4,53.8,Carrot,0
22.2,17.8,23.5,175.5,25.7,71.5,Corn,0
34.0,42.8,27.4,238.4,36.0,43.2,Beans,0
28.0,12.0,19.1,232.2,21.0,43.6,Potato,0
19.1,17.1,19.1,284.3,24.9,85.9,Potato,0
24.8,15.0,14.9,259.5,11.5,82.6,Tomato,1
37.1,16.6,17.3,337.7,25.9,27.1,Maize,0
15.3,12.5,17.0,196.3,28.5,36.3,Spinach,1
25.3,3.3,16.5,281.4,36.7,60.2,Maize,0
26.8,40.9,20.1,397.1,28.9,87.0,Rice,1
26.0,14.6,15.7,433.6,19.7,25.7,Carrot,0
18.5,11.0,14.6,245.4,20.2,54.4,Wheat,1
5.0,21.0,24.9,246.9,27.8,57.6,Maize,1
22.5,11.3,26.5,541.1,23.3,78.0,Potato,0
28.7,16.0,23.9,373.4,32.9,28.6,Peas,0
17.1,33.4,18.2,469.1,18.8,49.6,Sugarcane,1
14.0,23.0,18.0,292.5,25.3,60.2,Spinach,1
13.1,25.9,25.0,335.0,29.6,86.7,Cabbage,1
21.8,30.4,27.2,232.4,23.0,85.3,Spinach,1
19.2,1.6,19.0,356.0,28.4,74.8,Sugarcane,1
13.8,13.6,11.7,246.9,18.8,77.9,Beans,1
20.9,19.8,19.2,433.7,17.9,70.1,Carrot,1
19.3,11.0,14.7,237.5,22.6,51.1,Sugarcane,1
37.4,20.5,19.3,284.1,29.0,85.3,Potato,0
16.5,14.6,22.3,445.4,30.9,27.3,Cabbage,1
37.3,19.2,20.5,281.8,24.3,39.3,Sugarcane,0
37.1,13.0,12.6,215.3,19.4,86.0,Cotton,0
17.0,15.9,22.5,397.0,24.9,24.4,Sunflower,1
20.2,41.5,11.7,374.1,20.3,26.6,Corn,1
30.0,6.6,17.4,451.3,24.7,66.2,Peas,0
5.2,17.4,30.6,240.9,43.3,82.1,Carrot,1
26.2,7.8,18.8,272.1,25.4,33.7,Sugarcane,1
5.0,9.5,19.7,392.3,39.6,46.3,Cabbage,1
14.2,23.6,16.1,263.7,28.1,81.5,Onion,1
28.8,10.4,17.6,302.0,35.7,58.9,Spinach,0
20.3,23.7,14.3,372.2,14.3,42.2,Lettuce,1
20.1,4.8,17.6,208.9,19.5,86.3,Cotton,0
31.7,32.0,15.0,226.5,19.7,69.2,Beans,0
37.4,9.9,21.0,198.3,33.8,60.7,Sunflower,0
41.9,20.9,15.5,401.5,15.1,58.5,Onion,0
33.6,31.0,20.9,201.1,14.8,79.4,Beans,0
18.8,14.0,24.3,174.6,12.8,25.4,Peas,1
13.4,12.7,17.7,240.3,16.7,54.2,Corn,1
29.5,13.5,22.7,280.8,26.1,74.4,Peas,0
26.0,29.0,25.1,378.5,33.4,58.3,Cotton,0
38.6,11.5,17.0,393.5,24.0,75.0,Wheat,0
19.1,2.0,21.4,299.9,26.5,45.3,Cabbage,1
20.8,34.8,15.3,328.6,24.7,20.5,Onion,1
22.4,32.4,22.1,306.5,23.5,66.5,Cotton,0
36.7,21.2,22.0,292.1,35.5,38.3,Carrot,0
33.6,24.2,12.6,176.0,19.4,87.0,Barley,0
37.7,16.9,20.1,318.7,22.8,50.4,Cotton,0
21.1,18.0,16.6,319.6,26.5,61.4,Barley,1
18.5,27.1,15.7,314.0,24.2,65.6,Onion,1
38.9,16.8,31.4,55.5,33.8,78.8,Lettuce,0
25.9,29.8,12.2,485.8,25.0,43.4,Lettuce,0
20.9,3.7,11.5,393.3,13.6,60.2,Rice,1
24.8,17.3,25.6,511.4,14.7,28.6,Wheat,0
15.4,15.0,23.1,587.3,29.5,70.0,Onion,1
36.8,32.9,26.5,170.0,20.6,36.8,Carrot,0
26.1,12.8,14.6,210.4,32.6,63.3,Corn,0
25.1,22.2,18.3,240.0,19.1,84.3,Corn,0
14.2,18.6,27.1,125.9,30.1,38.9,Rice,1
22.9,30.3,19.3,192.4,18.1,78.6,Corn,0
35.3,17.2,29.9,358.2,21.1,55.7,Cabbage,0
17.6,27.0,24.3,215.7,17.9,71.2,Soybean,1
23.3,18.1,20.5,299.4,17.3,50.3,Corn,0
6.0,39.8,24.3,182.0,23.0,58.4,Onion,1
28.8,12.8,11.0,323.0,28.9,34.4,Soybean,0
14.1,26.9,14.4,415.6,22.2,55.3,Beans,1
42.1,32.0,16.9,169.8,25.9,52.1,Carrot,0
19.2,20.0,13.5,242.4,35.1,65.6,Carrot,1
34.4,32.2,25.5,436.3,10.6,32.1,Soybean,0
38.1,18.5,22.8,401.3,30.4,79.0,Sugarcane,0
20.1,43.7,23.2,367.8,27.3,55.5,Lettuce,1
30.1,17.2,18.3,133.1,29.8,45.8,Beans,0
23.7,7.0,15.2,352.8,27.4,71.0,Barley,0
25.7,24.7,6.4,390.6,31.4,42.4,Tomato,0
25.9,23.6,19.7,140.9,27.6,86.2,Cabbage,0
24.4,25.5,26.0,359.1,21.9,64.6,Carrot,1
10.1,6.8,25.5,444.9,25.3,67.2,Tomato,1
5.0,11.0,20.9,489.9,36.4,75.2,Maize,1
16.5,23.1,15.1,310.0,33.2,27.1,Potato,1
19.0,11.7,28.1,205.6,18.8,67.7,Tomato,1
31.6,25.0,16.2,367.0,19.9,89.7,Carrot,0
35.5,12.4,21.6,294.8,25.9,40.7,Cabbage,0
14.5,30.5,10.0,369.2,27.7,73.0,Wheat,1
45.0,21.3,19.1,337.2,25.3,75.7,Tomato,0
24.7,14.2,26.5,232.9,38.6,36.9,Peas,1
26.7,22.9,18.7,207.4,30.0,70.1,Corn,0
26.6,21.4,25.4,300.8,25.3,23.6,Sunflower,0
34.2,3.2,26.9,312.6,20.2,39.5,Spinach,0
14.5,21.4,22.1,379.7,30.3,25.8,Onion,1
15.9,52.6,26.6,362.2,25.6,23.8,Cabbage,1
18.8,6.9,19.4,214.0,18.6,27.3,Tomato,1
10.8,12.7,17.1,305.8,25.0,26.2,Beans,1
17.9,39.8,18.7,374.2,33.0,71.0,Sugarcane,1
21.3,21.7,17.2,391.8,18.8,26.7,Onion,1
41.4,8.8,32.0,212.1,24.6,59.0,Onion,0
19.3,27.1,18.3,463.6,18.5,26.1,Peas,1
37.8,6.6,22.3,200.5,21.2,50.4,Sugarcane,0
24.6,20.9,13.9,478.2,28.5,81.5,Cabbage,1
27.7,40.1,20.8,207.2,31.0,27.3,Potato,0
40.9,15.4,4.6,181.8,30.7,39.7,Soybean,0
43.0,21.0,28.3,225.2,29.4,38.7,Onion,0
11.1,27.5,20.9,213.3,33.5,28.3,Sugarcane,1
33.7,26.4,20.2,408.6,26.3,30.6,Carrot,0
30.5,11.5,14.2,440.2,25.8,54.9,Tomato,0
31.1,26.4,16.1,236.8,26.3,23.2,Maize,0
35.4,32.4,13.2,177.4,35.8,30.0,Rice,0
34.8,23.4,31.0,276.5,33.9,84.1,Sunflower,0
10.5,34.0,24.7,460.4,33.9,30.3,Maize,1
19.7,34.5,21.8,242.6,23.1,61.3,Rice,1
32.2,9.9,26.0,342.7,15.7,66.0,Tomato,0
29.6,25.6,16.3,225.2,32.6,32.5,Carrot,0
33.9,24.4,21.2,299.4,27.6,75.0,Maize,0
34.2,0.0,12.5,321.3,25.9,28.4,Lettuce,0
14.8,21.3,24.2,271.6,33.4,64.6,Cotton,1
11.7,12.9,26.8,274.2,32.6,68.6,Cotton,1
11.8,24.5,17.5,306.1,40.2,41.4,Lettuce,1
33.7,23.1,11.5,342.8,17.0,53.7,Cabbage,0
29.4,25.6,18.8,418.5,36.5,84.1,Spinach,0
31.3,28.0,22.9,418.6,12.8,65.8,Cotton,0
12.9,7.6,24.6,256.3,29.0,75.2,Carrot,1
32.4,33.9,19.0,288.5,21.0,39.8,Spinach,0
16.1,18.5,22.3,302.6,23.1,84.0,Potato,1
11.4,24.0,10.7,276.5,19.8,37.0,Soybean,1
30.5,19.1,19.6,355.5,30.1,81.0,Maize,0
45.0,15.3,13.9,305.5,13.9,78.5,Carrot,0
22.4,7.9,16.8,244.5,23.1,84.5,Cotton,0
26.0,0.3,23.5,215.4,22.2,81.4,Peas,0
23.9,17.5,21.0,210.9,15.6,87.3,Cotton,0
21.2,18.9,21.6,192.0,35.0,79.7,Peas,1
10.7,12.6,22.5,220.3,9.9,86.3,Carrot,1
31.9,22.6,15.0,207.5,35.5,80.8,Lettuce,0
30.6,19.9,23.0,323.2,15.8,38.4,Sugarcane,0
34.5,23.2,23.7,429.1,22.1,78.3,Sunflower,0
17.6,13.2,21.0,454.0,29.4,85.3,Barley,1
28.2,16.0,20.1,517.7,25.4,33.3,Lettuce,0
35.7,3.8,18.4,351.6,28.7,50.8,Tomato,0
35.5,16.1,23.6,381.4,32.6,54.5,Maize,0
29.0,12.7,19.4,186.5,16.1,27.2,Maize,0
31.2,25.6,14.9,145.6,27.0,30.8,Potato,0
23.1,19.7,15.8,269.0,30.7,51.1,Rice,1
19.2,20.8,16.1,297.8,24.0,48.7,Beans,1
45.0,25.2,25.9,475.7,30.2,30.1,Cotton,0
20.3,34.1,17.9,351.7,16.4,25.1,Tomato,1
12.3,6.3,18.4,548.8,24.7,31.4,Wheat,1
11.5,33.7,15.8,400.8,30.3,72.6,Potato,1
18.8,10.5,22.1,537.7,18.7,49.8,Carrot,1
28.6,29.1,21.1,167.1,22.5,33.8,Rice,1
24.2,19.1,15.9,86.9,25.9,48.9,Sugarcane,1
26.7,9.9,23.4,338.1,33.4,62.4,Tomato,0
16.6,22.0,23.5,440.3,17.9,87.2,Onion,1
31.7,25.7,21.4,343.6,41.1,42.4,Corn,0
38.2,29.9,28.1,86.5,16.9,75.1,Barley,0
16.6,22.3,14.5,291.6,26.1,39.2,Cotton,1
21.8,36.4,26.0,268.1,22.9,56.8,Carrot,1
25.1,13.1,23.0,236.0,19.9,63.1,Spinach,0
27.9,1.9,21.2,99.3,33.2,35.0,Rice,1
26.3,24.1,19.3,261.0,35.1,43.0,Cotton,0
24.1,33.8,18.1,224.5,13.3,31.7,Beans,1
22.8,12.5,19.7,188.7,37.6,58.3,Maize,0
34.0,21.3,15.8,446.6,17.6,59.0,Lettuce,0
16.2,15.6,24.6,311.3,18.7,28.1,Corn,1
29.1,28.1,19.9,276.5,33.1,73.1,Potato,0
16.0,17.6,20.0,167.4,25.8,48.6,Rice,1
30.7,15.1,20.1,466.3,30.2,37.2,Carrot,0
30.7,7.9,25.5,290.5,18.0,57.0,Rice,0
11.1,1.1,22.4,343.4,21.2,22.8,Lettuce,1
27.2,16.1,18.6,291.7,30.0,89.8,Sunflower,0
31.0,34.0,18.0,369.2,18.2,75.0,Rice,0
34.4,16.1,22.0,306.5,36.6,26.2,Onion,0
34.0,23.6,31.5,229.5,23.5,29.3,Cotton,0
17.0,28.8,16.0,336.1,27.3,26.0,Beans,1
41.6,29.4,27.3,345.3,25.0,33.9,Cotton,0
21.1,12.5,17.9,354.8,36.8,59.4,Spinach,1
10.8,26.6,18.8,225.9,10.1,25.5,Carrot,1
26.0,18.4,16.4,306.3,31.8,50.7,Carrot,0
36.1,35.0,23.6,323.4,30.3,42.8,Cotton,0
24.5,22.9,17.7,385.2,26.0,78.5,Carrot,1
19.6,7.5,22.4,201.0,28.3,89.4,Beans,1
14.3,30.2,33.3,218.5,36.8,77.7,Sugarcane,1
28.3,6.6,18.0,268.5,22.7,35.4,Lettuce,0
45.0,18.9,22.8,188.5,21.3,43.9,Beans,0
24.2,27.0,16.3,186.8,25.6,40.0,Sunflower,0
29.2,29.3,12.1,564.3,30.8,35.2,Corn,0
